N,P,K,temperature,humidity,ph,rainfall,soil_moisture,latitude,longitude,season,rainfall_past_2yr_avg,rainfall_estimated_this_year,soil_type
81,18,50,26.80750629,88.22874955,6.429788073,58.79889057,100,11.9896,86.6417,rabi,2467,1931.6,watermelon
103,17,51,25.11189154,80.02621335,6.209888345,44.20656987,58.37,17.8705,70.8799,rabi,774.1,658.75,watermelon
105,14,50,26.2148837,87.6883982,6.419052193,59.65590798,100,12.9488,82.7966,rabi,2995.05,2268.25,watermelon
97,8,52,24.9103226,86.97190046,6.237861736,49.48575692,83.01,21.0316,69.8462,rabi,1519.8,1261.22,watermelon
120,19,49,25.79448878,84.26830701,6.762471629,56.45229202,100,11.5163,82.7175,rabi,3061.65,2349.18,watermelon
95,16,55,25.26931156,87.55055105,6.612847999,40.12650421,81.23,20.6268,78.5433,rabi,1474.03,1199.46,watermelon
83,29,52,25.76402693,87.5931128,6.704688865,46.05122728,50.99,26.1294,78.277,rabi,536.21,433.63,watermelon
83,9,45,25.85483596,89.13163965,6.049609892,46.85176955,100,10.9157,68.6444,rabi,3198.36,2628.01,watermelon
91,21,50,24.33528185,81.44030363,6.762030215,48.32113628,43.63,29.9818,71.8673,rabi,343.09,241.37,watermelon
116,5,54,25.37601283,80.99313508,6.65398725,57.23028471,80.71,15.4814,77.8654,rabi,1470.73,1212.81,watermelon
112,28,54,24.86094646,85.05318563,6.738030547,55.29563514,100,13.8163,72.3921,rabi,3453.54,2334.82,watermelon
88,29,51,24.71885473,88.94568335,6.095689937,48.45978627,47.67,26.8843,84.8318,rabi,442.21,328.97,watermelon
118,15,45,24.21495706,84.20576992,6.538006356,48.01138482,55.01,16.8171,73.4435,rabi,666.64,550.2,watermelon
92,21,48,25.81692236,82.043255,6.377427122,54.82963379,59.02,16.5921,86.2041,rabi,786.93,671.6,watermelon
106,14,45,24.47018505,84.16390229,6.417011754,57.26773002,75.96,17.4545,77.2386,rabi,1378.18,998.87,watermelon
99,5,47,24.13078816,84.84494575,6.649086972,51.19470197,43.72,24.0993,84.3793,rabi,337.42,232.56,watermelon
98,8,51,26.1793464,86.52258079,6.25933595,49.43050977,48.87,26.1159,68.9334,rabi,484.51,368.73,watermelon
108,22,46,26.17668721,86.7295205,6.121168559,53.33484977,78.39,17.7153,78.5282,rabi,1404.38,1108.71,watermelon
119,7,55,26.03867719,84.6378378,6.031424482,44.3993381,69.99,17.9249,82.3369,rabi,1133.35,924.23,watermelon
117,27,48,26.53259325,82.39053979,6.835268184,54.30660782,100,13.9208,81.0999,rabi,3777.47,2580.1,watermelon
109,10,53,26.81938687,87.8274604,6.551750306,46.06193778,68.54,21.3387,85.3689,rabi,1088.28,865.97,watermelon
80,16,46,25.50405534,81.40297428,6.940236218,48.47833278,100,13.0073,86.82,rabi,3258.34,2673.12,watermelon
100,18,52,26.20234499,80.38266489,6.87606733,56.47941847,50.15,24.5846,69.6653,rabi,554.39,401.47,watermelon
91,7,53,25.13735887,89.28272716,6.457216535,43.52897517,72.04,19.4444,85.4964,rabi,1159.4,995,watermelon
86,6,53,25.92030221,83.47202566,6.921847888,42.10681516,100,11.153,82.6396,rabi,2543.52,2091.9,watermelon
107,5,52,26.6634609,89.98405233,6.881425746,57.40847165,51.74,25.1516,72.9432,rabi,582.75,405.52,watermelon
103,16,49,24.06731461,81.64075303,6.915717008,51.75212401,41.42,29.9976,83.7208,rabi,251.04,215.7,watermelon
101,20,48,24.6774157,82.75411437,6.206247494,57.05709413,100,11.3081,75.0135,rabi,2464.46,1813.07,watermelon
85,25,47,26.11440416,87.64081095,6.29542477,58.48160844,56.07,22.7962,74.1214,rabi,735.15,506.94,watermelon
84,7,51,26.81530456,87.65694462,6.399669044,55.74073582,41.6,29.5146,75.1853,rabi,244.02,196.69,watermelon
102,28,54,25.15623099,80.27525115,6.862157042,55.49541453,70.12,17.3474,68.6116,rabi,1140.34,952.2,watermelon
98,25,52,25.2801372,83.15393658,6.224066378,49.29456609,43.79,25.0579,82.4413,rabi,336.5,249.81,watermelon
97,25,50,26.22005978,80.90127035,6.093814669,49.08553937,64.4,15.1376,77.2434,rabi,1010.35,740.24,watermelon
90,16,45,24.92093261,80.61750795,6.291540278,50.55710813,57.21,22.4405,84.2423,rabi,772.89,579.52,watermelon
95,12,46,26.21667586,81.01009354,6.32281728,54.65423596,100,9.396,76.3918,rabi,2251.27,1531.13,watermelon
82,23,49,26.81383586,87.21986949,6.873283991,51.70497792,100,14.738,86.4715,rabi,3570.39,2768.56,watermelon
82,25,51,24.31334971,87.47409052,6.074209622,48.11248366,41.74,28.9254,86.1885,rabi,261.32,184.38,watermelon
110,28,46,24.29105004,88.04541346,6.49889585,51.26046418,65.83,15.269,75.0789,rabi,1001.57,799.36,watermelon
118,21,51,24.42998931,86.33904774,6.678805092,48.58241822,100,10.4975,86.9043,rabi,2907.04,2398.57,watermelon
120,20,45,25.66576039,88.6984228,6.114128685,54.22722466,42.08,28.8478,83.2462,rabi,251.59,211.85,watermelon
91,7,52,25.07803672,83.46230461,6.405054243,56.39962921,100,14.6825,79.6066,rabi,2193.09,1880.14,watermelon
81,6,55,24.88910524,85.87059083,6.110142735,51.70699144,43.72,31.1656,69.5546,rabi,334.7,229.11,watermelon
101,13,54,25.42900869,82.91481799,6.828982708,56.34144589,76.73,16.5453,76.6154,rabi,1322.31,1132.87,watermelon
101,17,55,24.37118217,87.1269128,6.451499764,44.63907691,100,14.1733,75.482,rabi,4071.32,3040.14,watermelon
111,6,53,26.4930645,88.59143088,6.313512999,46.06382209,100,10.4491,72.7773,rabi,4120.81,3015.71,watermelon
107,10,49,25.83202912,89.00481725,6.755192025,45.24690619,100,14.7324,87.7861,rabi,2262.74,1586.68,watermelon
115,11,46,24.41592661,89.39655519,6.623167177,40.32161859,78.2,17.6445,77.6968,rabi,1414.91,1064.44,watermelon
84,25,52,24.37190239,81.2514818,6.12532356,44.20899581,40.07,29.7659,77.1123,rabi,214.67,176.57,watermelon
120,7,47,24.24782473,83.03687902,6.653867608,54.7657624,44.07,24.3888,86.5854,rabi,357.19,241.59,watermelon
91,12,46,24.64458469,85.49938185,6.343942518,48.31219031,42.46,24.7237,70.366,rabi,276.95,225.01,watermelon
89,22,52,24.89681131,86.10782926,6.217300786,53.14626213,47.29,28.0741,76.4111,rabi,430.39,337.98,watermelon
113,19,46,25.41864024,81.12122989,6.286387658,49.52320689,52.31,26.0216,79.9934,rabi,583.78,501.43,watermelon
97,22,50,26.26028739,86.14585891,6.7698938,58.97878791,92.92,9.4365,80.2922,rabi,1913.47,1402.42,watermelon
117,30,50,24.90123934,87.20772913,6.744966312,46.59207341,70.19,17.3249,70.6471,rabi,1149.27,899.08,watermelon
90,14,52,24.84740848,89.20454622,6.391858432,59.67927244,100,8.3156,75.5392,rabi,2829.14,1909.89,watermelon
104,23,47,26.98212846,86.70068316,6.770434148,42.91292205,49.94,24.8045,73.3326,rabi,506.33,409.43,watermelon
81,16,45,26.90435747,86.25426228,6.727468157,59.75980023,69.45,16.0572,73.4515,rabi,1129.11,882.73,watermelon
88,5,47,25.86475496,86.67468041,6.662244646,41.16554802,53.59,16.2268,85.1729,rabi,644.3,468.77,watermelon
92,7,45,26.70607759,81.14149505,6.944640222,51.51033554,100,8.8705,82.926,rabi,4032.22,3239.85,watermelon
81,18,50,26.44019475,80.91934337,6.507110986,47.81847573,100,13.2523,82.6664,rabi,4317.67,2929.89,watermelon
111,5,55,26.283443,84.42478917,6.520663422,50.78669728,67.75,19.4968,76.9764,rabi,1102.17,817.39,watermelon
108,23,51,26.84366082,83.85039964,6.106500787,40.228644,51.19,30.2852,72.9276,rabi,551.64,451.6,watermelon
113,30,50,26.03967219,83.9862443,6.277484043,43.87712348,48.26,28.6837,82.5793,rabi,458.14,379.65,watermelon
83,10,53,24.92994759,85.00802358,6.195142279,48.75859458,62.55,15.8723,71.9788,rabi,937.46,686.84,watermelon
101,11,51,25.50736962,84.24340241,6.792035575,44.2068997,45.59,24.1466,75.2978,rabi,391.3,289.44,watermelon
114,21,55,25.4438391,87.9392312,6.472756256,57.51549686,45.24,31.4804,71.4858,rabi,375.32,262.64,watermelon
99,6,45,26.12588914,86.5507939,6.000975617,40.71210074,100,11.2462,83.0607,rabi,2965.14,2497.81,watermelon
92,20,55,25.10474753,87.5267616,6.587791262,59.26519444,58.33,17.813,81.3483,rabi,779.59,599.03,watermelon
92,7,48,26.27520631,86.63249555,6.956508826,54.38748495,53.7,29.9844,69.7943,rabi,622.71,505.41,watermelon
91,24,55,26.27061608,83.09194521,6.259086583,46.76837499,100,10.3018,68.9358,rabi,3738.14,2540.75,watermelon
110,21,54,26.73690828,87.82430156,6.747537642,47.46447019,47.12,31.2262,85.778,rabi,439,304.07,watermelon
112,25,51,25.04746944,85.5667282,6.932537231,56.72496677,71.6,17.578,83.4615,rabi,1225.16,902.48,watermelon
89,25,54,24.69368934,85.56967628,6.353107393,48.99390828,100,13.9076,84.2377,rabi,3229.69,2667.04,watermelon
100,10,53,24.54356968,84.60808277,6.211748957,42.00660251,46.81,29.6503,74.0714,rabi,426.46,321.4,watermelon
83,22,54,25.89762315,81.96664832,6.277245254,54.49960057,43.32,24.6358,76.9025,rabi,335.84,227.13,watermelon
95,14,50,26.6333118,84.31756844,6.560443519,56.31866159,40.09,24.1899,86.9691,rabi,204.35,171.5,watermelon
119,30,49,25.35794749,80.45846265,6.903020221,47.72078245,75.04,19.6853,73.4077,rabi,1341.65,1010.73,watermelon
97,12,47,25.28784623,89.63667876,6.765094964,58.28697664,55.67,15.2766,82.7389,rabi,698.38,515.83,watermelon
110,7,45,26.63838589,84.69546874,6.189213927,48.32428609,100,13.3332,76.874,rabi,3288.68,2581.28,watermelon
96,18,50,25.3310446,84.30533791,6.904241707,41.53218699,68.19,23.2886,81.735,rabi,1100.87,849.56,watermelon
83,23,55,26.89750174,83.89241484,6.463271076,43.97193745,100,9.6663,82.9414,rabi,3336.44,2797.42,watermelon
120,24,47,26.98603693,89.4138489,6.260838965,58.54876687,72.71,17.6483,74.3094,rabi,1219.26,959.07,watermelon
115,17,55,27.57826922,94.11878202,6.776533055,28.08253201,100,8.7887,75.0592,rabi,3926.3,2723.92,muskmelon
114,27,48,27.82054812,93.03555162,6.528404378,26.32405487,100,13.2246,85.8179,rabi,2299.8,1677.71,muskmelon
101,25,52,29.09910406,94.22237826,6.750145572,22.52497327,70.59,21.3108,78.4523,kharif,998.84,1079.33,muskmelon
118,18,52,28.04943594,90.83130708,6.562832807,20.76223014,45.42,30.9709,82.8711,kharif,319.44,329.69,muskmelon
95,26,45,29.91690582,94.55695552,6.117530021,28.16057247,45.02,29.6932,80.9189,kharif,279.31,331.58,muskmelon
81,25,49,29.86895762,93.25103208,6.076459669,26.26243014,100,10.6679,84.3823,kharif,3108.34,3695.53,muskmelon
117,24,53,29.17220859,92.21405224,6.293486295,21.30290472,100,9.3512,86.5408,kharif,2179.21,2265.83,muskmelon
114,30,51,29.24908541,90.06998135,6.069171847,25.93496537,81.92,15.5942,69.2685,kharif,1363.58,1376.4,muskmelon
113,6,52,27.76317235,90.35567642,6.740983646,25.21609113,47.01,27.7509,75.6546,rabi,420.1,304.6,muskmelon
108,26,52,28.82629037,94.26765349,6.201797639,26.23838511,48.34,27.052,81.2308,kharif,393.3,402.82,muskmelon
81,30,48,28.52379742,92.09688432,6.041027474,29.86681385,45.8,28.6549,69.379,kharif,331.1,331.33,muskmelon
115,9,52,29.06785065,90.97685539,6.019372459,29.1194739,71.66,23.9974,75.2404,kharif,1057.79,1093.82,muskmelon
83,7,45,29.08417927,90.73891887,6.704104127,25.33014238,72.79,21.6514,69.5439,kharif,1016.28,1225.86,muskmelon
84,21,55,28.47090661,94.79453182,6.494251024,21.08484101,57.86,31.2313,74.7188,kharif,634.32,712.78,muskmelon
109,26,45,28.27973674,90.38971208,6.224535449,21.58992507,76.22,17.7734,79.0486,kharif,1143.44,1287.44,muskmelon
95,27,55,28.47212559,91.21322065,6.160414414,20.88620369,100,13.5225,79.296,kharif,3457.68,3836.88,muskmelon
119,5,55,29.68846716,94.30111601,6.168757984,26.83924845,68.47,22.7074,84.0517,kharif,907.08,1059.74,muskmelon
110,14,51,27.02415146,91.66737633,6.085444691,21.26034986,100,10.1145,79.5899,rabi,2701.33,2297.93,muskmelon
82,18,48,29.09588297,94.16748386,6.159050816,26.70581328,100,12.6976,80.0724,kharif,2220.53,2500.98,muskmelon
87,14,48,29.69238699,92.58862544,6.606033244,29.1102594,47.58,30.8336,84.4696,kharif,349.44,422.27,muskmelon
85,9,53,28.20619412,92.86798698,6.447662945,28.78654515,53.08,28.0864,83.2585,kharif,528.32,548.2,muskmelon
100,6,53,29.05248036,93.92217834,6.105909623,23.66620626,45.69,26.4622,78.9002,kharif,302.52,349.97,muskmelon
107,12,46,29.57240298,93.61870344,6.559763394,27.56918621,100,13.6143,69.5313,kharif,2686.28,2948.21,muskmelon
91,13,47,29.10968327,92.43510994,6.14410903,27.95602304,41.85,28.8446,81.0785,kharif,195.91,246.02,muskmelon
102,25,50,28.20480805,92.91440379,6.099662369,20.36001144,47.12,30.9913,77.7445,kharif,352.88,384.49,muskmelon
117,25,53,29.11858526,92.12543021,6.413927319,24.52020164,100,10.6167,73.4155,kharif,2686.68,2726.96,muskmelon
85,21,52,29.62800691,90.10051615,6.075144116,23.69586761,68.99,15.8281,69.6036,kharif,914.14,1112.92,muskmelon
104,25,55,29.81196601,90.36881284,6.123802502,22.68766503,100,13.555,78.9158,kharif,2578.4,2781.83,muskmelon
102,24,54,27.72338349,90.93897939,6.698468621,22.81863447,48.55,30.4153,80.5005,rabi,446.9,367.76,muskmelon
116,25,50,29.26092798,92.92367701,6.088885814,28.70627683,71.85,17.6407,77.7023,kharif,987.88,1186.69,muskmelon
100,17,48,29.72791119,94.29753295,6.367800632,26.52364146,72.75,22.8567,87.7765,kharif,1089.36,1101.93,muskmelon
110,25,54,28.91105641,90.78413842,6.425930938,23.44398467,49.55,31.7715,76.452,kharif,433.94,452.63,muskmelon
104,25,51,28.96361426,93.88482153,6.469983276,23.56130173,78.86,23.6073,79.5374,kharif,1178.24,1393.76,muskmelon
107,11,54,28.59052369,91.33617236,6.094016338,29.44008034,75.93,23.653,82.9323,kharif,1090.11,1332.88,muskmelon
98,26,52,27.33897716,90.69759008,6.150090899,28.69113835,48.66,24.2315,84.1618,rabi,458.74,361.06,muskmelon
88,17,52,29.90415889,90.75284363,6.646962425,25.37828397,58.41,18.7388,73.3458,kharif,652.12,753.1,muskmelon
87,25,46,27.42711692,90.02696201,6.379690748,21.7508774,58.17,22.4654,70.8507,rabi,743.22,619.99,muskmelon
120,8,46,29.55657523,90.70937262,6.732834334,28.36535596,73.49,21.1523,81.6464,kharif,1081.71,1185.99,muskmelon
95,13,46,29.84070774,93.76312893,6.126019932,23.28207838,52.57,29.8489,80.6445,kharif,468.61,587.89,muskmelon
108,22,47,28.53545677,91.72742702,6.161123579,25.1290048,100,10.6951,84.7157,kharif,3148.1,3397.83,muskmelon
82,13,52,27.11535046,94.86907886,6.442810053,26.51924782,59.26,20.4253,73.0648,rabi,782.43,608.01,muskmelon
120,23,55,27.84492803,91.60666594,6.732049075,26.47844429,100,13.9142,84.4862,rabi,2338.03,1904.11,muskmelon
110,22,47,29.03157242,91.82172592,6.243673725,24.93861254,79.63,22.8381,82.0836,kharif,1242.48,1373.25,muskmelon
95,23,45,27.82424457,90.56698742,6.266208727,21.19014526,67.31,21.3189,85.2145,rabi,1051.61,814.89,muskmelon
106,10,49,27.72653142,92.00687531,6.350623739,20.21126747,51.36,28.3458,80.9708,rabi,543.86,419,muskmelon
99,12,52,28.69708334,94.30759855,6.002927293,22.21807088,76.59,20.6854,79.9088,kharif,1096.38,1349.02,muskmelon
106,20,51,29.73019662,90.97015715,6.342573112,20.49035619,81.88,21.5318,70.3179,kharif,1327.31,1415.68,muskmelon
83,11,53,29.54097171,92.91778307,6.163921248,21.9653077,100,14.7478,82.2922,kharif,2893.48,3064.21,muskmelon
117,19,55,28.80311922,91.78336933,6.121745389,25.16359891,55.04,24.3091,75.6918,kharif,591.18,602.39,muskmelon
98,26,49,27.29035669,90.53330091,6.130160473,23.49535234,65.08,18.7236,80.2566,rabi,966.14,780.2,muskmelon
113,20,48,27.46583649,94.87679041,6.440584681,27.27899847,80.52,17.4676,72.727,rabi,1452.12,1132.87,muskmelon
101,17,47,29.49401389,94.72981338,6.185053234,26.30820876,100,12.3073,73.7561,kharif,2724.68,3035.55,muskmelon
98,7,45,27.79161808,92.51054946,6.157724816,26.85422624,47.63,31.177,85.0533,rabi,416.78,336.09,muskmelon
93,22,48,29.12533739,91.52291141,6.776987974,21.90440445,42.68,28.8463,80.9861,kharif,241.37,246.44,muskmelon
95,21,47,27.93114233,93.56161439,6.431970877,20.66127836,52.34,16.4299,81.236,rabi,571.8,436.38,muskmelon
109,12,48,29.45771748,92.12534736,6.708743843,20.76212031,43.05,26.0136,77.6223,kharif,252.82,251.75,muskmelon
118,12,47,27.96872279,92.17444796,6.010739645,28.94766949,59.57,15.1739,86.9037,rabi,834.6,577.66,muskmelon
100,14,49,29.48882958,91.07574233,6.365956658,26.01909355,80.79,15.3066,84.7901,kharif,1206.35,1503.41,muskmelon
89,9,47,29.47156259,90.77069618,6.668382766,28.75226067,40.94,31.1813,74.7715,kharif,177.34,221.01,muskmelon
95,16,46,27.0767265,90.14362622,6.74669542,24.4514648,74.96,15.4309,75.3358,rabi,1298.53,998.23,muskmelon
95,7,45,27.30008597,90.80015308,6.031665834,25.09484511,45.71,30.2762,81.6566,rabi,374.43,275.86,muskmelon
87,6,45,29.82729394,90.79007335,6.40077205,22.84203589,63.73,20.8584,84.3787,kharif,828.75,871.63,muskmelon
93,20,50,29.93061247,93.22980899,6.448792689,24.34814338,100,11.1132,82.5308,kharif,3982.14,4270.75,muskmelon
84,29,49,29.94349168,93.90741192,6.251420275,20.39020503,48.62,26.2701,77.0951,kharif,376.66,446.26,muskmelon
111,5,47,28.03306461,91.47355778,6.274452811,21.17924769,78.61,22.6088,72.2084,kharif,1192.93,1373.82,muskmelon
111,5,52,29.8843055,94.0371147,6.135996372,21.0000988,51.45,25.6102,85.5348,kharif,482.08,493.64,muskmelon
111,15,54,27.7058373,92.91185695,6.194090172,22.06207161,59.22,15.6859,78.2705,rabi,765.36,641.44,muskmelon
89,11,47,29.78714005,94.65343534,6.327822962,27.8659442,66.69,21.6141,83.0354,kharif,897.97,950.85,muskmelon
110,15,48,28.57819995,92.86597437,6.212567211,27.5987178,100,9.2083,87.7825,kharif,2233.07,2322.91,muskmelon
95,30,52,29.48069921,90.33698678,6.640470863,26.0365768,45.48,25.0337,71.8068,kharif,321.84,334.02,muskmelon
115,12,52,27.51492243,94.96218673,6.685553129,21.01796432,48.7,29.6455,84.8041,rabi,460.94,332.23,muskmelon
120,25,50,28.05457761,94.81637388,6.327210469,21.84869328,49.07,29.2922,76.5541,kharif,382.3,462.61,muskmelon
102,11,45,29.03167341,93.12603235,6.35544263,24.15591199,43.22,30.1813,86.9238,kharif,253.47,256.07,muskmelon
94,5,55,28.5854649,91.89216849,6.085682344,26.88372572,71.89,22.1745,75.5032,kharif,1019.25,1154.34,muskmelon
84,18,46,27.08808014,93.42402083,6.781050373,25.32159689,44.16,28.6955,79.0777,rabi,301.87,251.96,muskmelon
107,22,54,27.99611732,90.84660317,6.630301421,21.61893763,69.28,18.9318,72.3687,rabi,1080.42,905.96,muskmelon
80,18,52,27.87317436,91.14849627,6.484799661,24.05207925,62.62,18.9856,73.9088,rabi,919.28,674.81,muskmelon
86,18,45,28.96586565,90.71832938,6.566759102,22.25838137,62.45,19.0796,80.2737,kharif,783.03,847.52,muskmelon
113,28,48,28.87726019,92.48839665,6.170520518,24.44267592,100,13.3644,83.4817,kharif,3493.92,3926.86,muskmelon
115,18,53,29.17052093,94.19790371,6.012480351,22.06994464,57.69,16.457,76.8106,kharif,658.66,673.05,muskmelon
82,20,54,29.34033587,90.01506395,6.541150335,21.44532907,100,12.0383,72.2039,kharif,2370.57,2460.52,muskmelon
98,22,47,29.07265321,91.91533173,6.341400922,28.83568362,80.25,15.7026,84.0684,kharif,1319.43,1311.2,muskmelon
117,25,54,28.68275966,92.50969311,6.150686364,29.11187663,66.44,20.7876,68.3337,kharif,859.28,1000.48,muskmelon
83,15,49,28.92705913,91.39356832,6.438008153,23.20076686,74.69,19.5172,72.561,kharif,1119.44,1210.95,muskmelon
120,16,51,27.99901833,91.64193051,6.547041903,23.28618248,100,13.2368,87.9506,rabi,3567.19,2424.29,muskmelon
111,5,50,27.59350075,91.79742953,6.399891457,24.84266123,51.81,31.5231,80.0183,rabi,575.24,408.26,muskmelon
85,21,47,29.87331077,90.60932469,6.186770318,24.69720481,55.24,30.616,76.7928,kharif,589.55,625.83,muskmelon
90,23,54,28.55852465,90.45773041,6.159020864,27.26588346,100,13.426,73.9888,kharif,2824.07,3179.58,muskmelon
99,29,55,29.19378695,91.46241065,6.660954816,26.48240255,100,11.4988,68.5716,kharif,2345.95,2799.09,muskmelon
102,11,47,27.98780984,92.78226196,6.504906979,27.14509034,100,13.6966,87.0241,rabi,2503.28,1874.14,muskmelon
80,18,51,28.05380704,91.81758779,6.706053225,20.76582087,49.18,31.7706,86.5216,kharif,384.92,486.45,muskmelon
87,21,52,27.3506296,94.2911951,6.067665498,27.21244021,98.78,11.0568,76.9259,rabi,1962.37,1673.56,muskmelon
114,8,52,29.34081108,94.5513539,6.419083092,28.22908103,88.18,20.564,79.3935,kharif,1432.8,1671.08,muskmelon
99,6,46,28.61475136,94.22253035,6.39637861,28.98574189,86.22,17.0224,72.6811,kharif,1469.07,1494.36,muskmelon
89,25,50,27.04863538,91.34685096,6.375923383,25.08146686,48.36,31.2707,72.9902,rabi,465.03,328.39,muskmelon
96,13,55,29.5275305,94.57459443,6.700337732,21.13545688,69.93,16.4842,78.8621,kharif,937.95,1114.32,muskmelon
82,26,47,28.50416396,93.46806467,6.565312653,24.20007242,61.49,19.7565,73.0083,kharif,754.3,803.74,muskmelon
106,21,52,28.89578588,94.78993038,6.286515359,23.0362503,100,10.0684,85.2927,kharif,3176.03,3857.47,muskmelon
90,15,52,27.04927452,91.3821731,6.448061578,23.65747461,61.74,20.1402,80.4427,rabi,875.09,673.4,muskmelon
